date,product,region,units_sold,unit_price,discount,revenue
2025-06-14,Keyboard,East,24,45,0.1,972.0
2025-06-14,Mouse,West,32,25,0.0,800.0
2025-06-14,Mouse,North,22,25,0.1,495.0
2025-06-14,Mouse,South,25,25,0.05,593.75
2025-06-14,Mouse,East,27,25,0.0,675.0
2025-06-14,Headset,West,12,60,0.05,684.0
2025-06-14,Headset,North,9,60,0.05,513.0
2025-06-14,Headset,South,13,60,0.0,780.0
2025-06-14,Headset,East,11,60,0.15,561.0
2025-06-14,Printer,West,6,180,0.1,972.0
2025-06-14,Printer,North,4,180,0.1,648.0
2025-06-14,Printer,South,7,180,0.1,1134.0
2025-06-14,Printer,East,5,180,0.1,810.0
2025-06-14,Router,West,20,80,0.1,1440.0
2025-06-14,Router,North,8,80,0.1,576.0
2025-06-14,Router,South,17,80,0.05,1292.0
2025-06-14,Router,East,15,80,0.05,1140.0
2025-06-14,Webcam,West,14,55,0.05,731.5
2025-06-14,Webcam,North,13,55,0.0,715.0
2025-06-14,Webcam,South,7,55,0.15,327.25
2025-06-14,Webcam,East,10,55,0.05,522.5
2025-06-15,Laptop,West,8,650,0.05,4940.0
2025-06-15,Laptop,North,6,650,0.0,3900.0
2025-06-15,Laptop,South,10,650,0.05,6175.0
2025-06-15,Laptop,East,5,650,0.1,2925.0
2025-06-15,Monitor,West,12,220,0.05,2508.0
2025-06-15,Monitor,North,9,220,0.1,1782.0
2025-06-15,Monitor,South,5,220,0.05,1045.0
2025-06-15,Monitor,East,15,220,0.05,3135.0
2025-06-15,Keyboard,West,20,45,0.05,855.0
2025-06-15,Keyboard,North,25,45,0.0,1125.0
2025-06-15,Keyboard,South,19,45,0.0,855.0
2025-06-15,Keyboard,East,14,45,0.0,630.0
2025-06-15,Mouse,West,25,25,0.0,625.0
2025-06-15,Mouse,North,26,25,0.05,617.5
2025-06-15,Mouse,South,28,25,0.1,630.0
2025-06-15,Mouse,East,32,25,0.0,800.0
2025-06-15,Headset,West,12,60,0.05,684.0
2025-06-15,Headset,North,7,60,0.0,420.0
2025-06-15,Headset,South,9,60,0.05,513.0
2025-06-15,Headset,East,13,60,0.0,780.0
2025-06-15,Printer,West,10,180,0.15,1530.0
2025-06-15,Printer,North,6,180,0.0,1080.0
2025-06-15,Printer,South,6,180,0.1,972.0
2025-06-15,Printer,East,8,180,0.05,1368.0
2025-06-15,Router,West,15,80,0.05,1140.0
2025-06-15,Router,North,21,80,0.0,1680.0
2025-06-15,Router,South,16,80,0.0,1280.0
2025-06-15,Router,East,15,80,0.0,1200.0
2025-06-15,Webcam,West,9,55,0.05,470.25
2025-06-15,Webcam,North,9,55,0.05,470.25
2025-06-15,Webcam,South,10,55,0.0,550.0
2025-06-15,Webcam,East,16,55,0.05,836.0
2025-06-16,Laptop,West,10,650,0.05,6175.0
2025-06-16,Laptop,North,8,650,0.05,4940.0
2025-06-16,Laptop,South,9,650,0.0,5850.0
2025-06-16,Laptop,East,8,650,0.05,4940.0
2025-06-16,Monitor,West,15,220,0.1,2970.0
2025-06-16,Monitor,North,10,220,0.1,1980.0
2025-06-16,Monitor,South,4,220,0.05,836.0
2025-06-16,Monitor,East,12,220,0.0,2640.0
2025-06-16,Keyboard,West,22,45,0.0,990.0
2025-06-16,Keyboard,North,16,45,0.05,684.0
2025-06-16,Keyboard,South,17,45,0.05,726.75
2025-06-16,Keyboard,East,17,45,0.1,688.5
2025-06-16,Mouse,West,32,25,0.05,760.0
2025-06-16,Mouse,North,30,25,0.0,750.0
2025-06-16,Mouse,South,31,25,0.0,775.0
2025-06-16,Mouse,East,19,25,0.05,451.25
2025-06-16,Headset,West,13,60,0.05,741.0
2025-06-16,Headset,North,21,60,0.1,1134.0
2025-06-16,Headset,South,5,60,0.05,285.0
2025-06-16,Headset,East,19,60,0.0,1140.0
2025-06-16,Printer,West,5,180,0.0,900.0
2025-06-16,Printer,North,4,180,0.05,684.0
2025-06-16,Printer,South,5,180,0.0,900.0
2025-06-16,Printer,East,7,180,0.15,1071.0
2025-06-16,Router,West,21,80,0.0,1680.0
2025-06-16,Router,North,16,80,0.05,1216.0
2025-06-16,Router,South,13,80,0.0,1040.0
2025-06-16,Router,East,19,80,0.0,1520.0
2025-06-16,Webcam,West,13,55,0.0,715.0
2025-06-16,Webcam,North,12,55,0.05,627.0
2025-06-16,Webcam,South,9,55,0.0,495.0
2025-06-16,Webcam,East,9,55,0.0,495.0
2025-06-17,Laptop,West,11,650,0.05,6792.5
2025-06-17,Laptop,North,9,650,0.0,5850.0
2025-06-17,Laptop,South,9,650,0.1,5265.0
2025-06-17,Laptop,East,12,650,0.0,7800.0
2025-06-17,Monitor,West,13,220,0.0,2860.0
2025-06-17,Monitor,North,8,220,0.05,1672.0
2025-06-17,Monitor,South,7,220,0.1,1386.0
2025-06-17,Monitor,East,9,220,0.0,1980.0
2025-06-17,Keyboard,West,24,45,0.0,1080.0
2025-06-17,Keyboard,North,17,45,0.1,688.5
2025-06-17,Keyboard,South,19,45,0.05,812.25
2025-06-17,Keyboard,East,20,45,0.1,810.0
2025-06-17,Mouse,West,28,25,0.05,665.0
2025-06-17,Mouse,North,23,25,0.0,575.0
2025-06-17,Mouse,South,23,25,0.1,517.5
2025-06-17,Mouse,East,31,25,0.0,775.0
2025-06-17,Headset,West,13,60,0.1,702.0
2025-06-17,Headset,North,11,60,0.0,660.0
2025-06-17,Headset,South,11,60,0.1,594.0
2025-06-17,Headset,East,10,60,0.0,600.0
2025-06-17,Printer,West,3,180,0.1,486.0
2025-06-17,Printer,North,3,180,0.05,513.0
2025-06-17,Printer,South,7,180,0.0,1260.0
2025-06-17,Printer,East,7,180,0.0,1260.0
2025-06-17,Router,West,17,80,0.05,1292.0
2025-06-17,Router,North,14,80,0.0,1120.0
2025-06-17,Router,South,15,80,0.0,1200.0
2025-06-17,Router,East,7,80,0.0,560.0
2025-06-17,Webcam,West,5,55,0.0,275.0
2025-06-17,Webcam,North,9,55,0.05,470.25
2025-06-17,Webcam,South,7,55,0.1,346.5
2025-06-17,Webcam,East,7,55,0.1,346.5
2025-06-18,Laptop,West,7,650,0.0,4550.0
2025-06-18,Laptop,North,4,650,0.1,2340.0
2025-06-18,Laptop,South,4,650,0.1,2340.0
2025-06-18,Laptop,East,7,650,0.0,4550.0
2025-06-18,Monitor,West,13,220,0.0,2860.0
2025-06-18,Monitor,North,12,220,0.0,2640.0
2025-06-18,Monitor,South,6,220,0.05,1254.0
2025-06-18,Monitor,East,6,220,0.0,1320.0
2025-06-18,Keyboard,West,20,45,0.0,900.0
2025-06-18,Keyboard,North,19,45,0.05,812.25
2025-06-18,Keyboard,South,22,45,0.05,940.5
2025-06-18,Keyboard,East,22,45,0.0,990.0
2025-06-18,Mouse,West,32,25,0.0,800.0
2025-06-18,Mouse,North,26,25,0.05,617.5
2025-06-18,Mouse,South,26,25,0.0,650.0
2025-06-18,Mouse,East,25,25,0.05,593.75
2025-06-18,Headset,West,20,60,0.05,1140.0
2025-06-18,Headset,North,11,60,0.0,660.0
2025-06-18,Headset,South,13,60,0.0,780.0
2025-06-18,Headset,East,12,60,0.05,684.0
2025-06-18,Printer,West,4,180,0.0,720.0
2025-06-18,Printer,North,7,180,0.05,1197.0
2025-06-18,Printer,South,5,180,0.05,855.0
2025-06-18,Printer,East,3,180,0.0,540.0
2025-06-18,Router,West,16,80,0.05,1216.0
2025-06-18,Router,North,20,80,0.05,1520.0
2025-06-18,Router,South,11,80,0.05,836.0
2025-06-18,Router,East,17,80,0.1,1224.0
2025-06-18,Webcam,West,17,55,0.05,888.25
2025-06-18,Webcam,North,10,55,0.0,550.0
2025-06-18,Webcam,South,10,55,0.05,522.5
2025-06-18,Webcam,East,4,55,0.05,209.0
2025-06-19,Laptop,West,6,650,0.05,3705.0
2025-06-19,Laptop,North,5,650,0.0,3250.0
2025-06-19,Laptop,South,8,650,0.0,5200.0
2025-06-19,Laptop,East,8,650,0.0,5200.0
2025-06-19,Monitor,West,13,220,0.0,2860.0
2025-06-19,Monitor,North,12,220,0.0,2640.0
2025-06-19,Monitor,South,7,220,0.0,1540.0
2025-06-19,Monitor,East,7,220,0.05,1463.0
2025-06-19,Keyboard,West,16,45,0.1,648.0
2025-06-19,Keyboard,North,19,45,0.1,769.5
2025-06-19,Keyboard,South,20,45,0.05,855.0
2025-06-19,Keyboard,East,16,45,0.05,684.0
2025-06-19,Mouse,West,33,25,0.0,825.0
2025-06-19,Mouse,North,27,25,0.1,607.5
2025-06-19,Mouse,South,27,25,0.0,675.0
2025-06-19,Mouse,East,22,25,0.0,550.0
2025-06-19,Headset,West,12,60,0.0,720.0
2025-06-19,Headset,North,16,60,0.05,912.0
2025-06-19,Headset,South,14,60,0.0,840.0
2025-06-19,Headset,East,13,60,0.15,663.0
2025-06-19,Printer,West,8,180,0.1,1296.0
2025-06-19,Printer,North,12,180,0.0,2160.0
2025-06-19,Printer,South,8,180,0.1,1296.0
2025-06-19,Printer,East,5,180,0.1,810.0
2025-06-19,Router,West,13,80,0.0,1040.0
2025-06-19,Router,North,9,80,0.0,720.0
2025-06-19,Router,South,19,80,0.0,1520.0
2025-06-19,Router,East,14,80,0.0,1120.0
2025-06-19,Webcam,West,11,55,0.05,574.75
2025-06-19,Webcam,North,9,55,0.1,445.5
2025-06-19,Webcam,South,10,55,0.0,550.0
2025-06-19,Webcam,East,8,55,0.05,418.0
2025-06-20,Laptop,West,13,650,0.0,8450.0
2025-06-20,Laptop,North,14,650,0.0,9100.0
2025-06-20,Laptop,South,7,650,0.0,4550.0
2025-06-20,Laptop,East,7,650,0.1,4095.0
2025-06-20,Monitor,West,15,220,0.05,3135.0
2025-06-20,Monitor,North,6,220,0.1,1188.0
2025-06-20,Monitor,South,13,220,0.05,2717.0
2025-06-20,Monitor,East,15,220,0.0,3300.0
2025-06-20,Keyboard,West,18,45,0.05,769.5
2025-06-20,Keyboard,North,20,45,0.1,810.0
2025-06-20,Keyboard,South,23,45,0.05,983.25
2025-06-20,Keyboard,East,27,45,0.05,1154.25
2025-06-20,Mouse,West,33,25,0.05,783.75
2025-06-20,Mouse,North,32,25,0.1,720.0
2025-06-20,Mouse,South,25,25,0.05,593.75
2025-06-20,Mouse,East,26,25,0.05,617.5
2025-06-20,Headset,West,20,60,0.05,1140.0
2025-06-20,Headset,North,15,60,0.1,810.0
2025-06-20,Headset,South,16,60,0.0,960.0
2025-06-20,Headset,East,14,60,0.0,840.0
2025-06-20,Printer,West,6,180,0.0,1080.0
2025-06-20,Printer,North,7,180,0.05,1197.0
2025-06-20,Printer,South,10,180,0.0,1800.0
2025-06-20,Printer,East,7,180,0.0,1260.0
2025-06-20,Router,West,16,80,0.05,1216.0
2025-06-20,Router,North,15,80,0.1,1080.0
2025-06-20,Router,South,9,80,0.0,720.0
2025-06-20,Router,East,14,80,0.05,1064.0
2025-06-20,Webcam,West,19,55,0.1,940.5
2025-06-20,Webcam,North,7,55,0.05,365.75
2025-06-20,Webcam,South,15,55,0.0,825.0
2025-06-20,Webcam,East,12,55,0.0,660.0
2025-06-21,Laptop,West,6,650,0.0,3900.0
2025-06-21,Laptop,North,9,650,0.0,5850.0
2025-06-21,Laptop,South,8,650,0.05,4940.0
2025-06-21,Laptop,East,5,650,0.0,3250.0
2025-06-21,Monitor,West,9,220,0.0,1980.0
2025-06-21,Monitor,North,9,220,0.0,1980.0
2025-06-21,Monitor,South,7,220,0.05,1463.0
2025-06-21,Monitor,East,6,220,0.05,1254.0
2025-06-21,Keyboard,West,19,45,0.05,812.25
2025-06-21,Keyboard,North,16,45,0.05,684.0
2025-06-21,Keyboard,South,21,45,0.1,850.5
2025-06-21,Keyboard,East,20,45,0.1,810.0
2025-06-21,Mouse,West,25,25,0.05,593.75
2025-06-21,Mouse,North,34,25,0.05,807.5
2025-06-21,Mouse,South,27,25,0.1,607.5
2025-06-21,Mouse,East,26,25,0.0,650.0
2025-06-21,Headset,West,11,60,0.0,660.0
2025-06-21,Headset,North,9,60,0.05,513.0
2025-06-21,Headset,South,13,60,0.1,702.0
2025-06-21,Headset,East,8,60,0.0,480.0
2025-06-21,Printer,West,10,180,0.15,1530.0
2025-06-21,Printer,North,4,180,0.1,648.0
2025-06-21,Printer,South,7,180,0.0,1260.0
2025-06-21,Printer,East,4,180,0.0,720.0
2025-06-21,Router,West,19,80,0.1,1368.0
2025-06-21,Router,North,11,80,0.0,880.0
2025-06-21,Router,South,7,80,0.05,532.0
2025-06-21,Router,East,17,80,0.0,1360.0
2025-06-21,Webcam,West,15,55,0.0,825.0
2025-06-21,Webcam,North,10,55,0.0,550.0
2025-06-21,Webcam,South,8,55,0.1,396.0
2025-06-21,Webcam,East,6,55,0.0,330.0
2025-06-22,Laptop,West,16,650,0.0,10400.0
2025-06-22,Laptop,North,11,650,0.05,6792.5
2025-06-22,Laptop,South,7,650,0.0,4550.0
2025-06-22,Laptop,East,7,650,0.05,4322.5
2025-06-22,Monitor,West,18,220,0.15,3366.0
2025-06-22,Monitor,North,14,220,0.05,2926.0
2025-06-22,Monitor,South,6,220,0.0,1320.0
2025-06-22,Monitor,East,8,220,0.15,1496.0
2025-06-22,Keyboard,West,15,45,0.0,675.0
2025-06-22,Keyboard,North,23,45,0.0,1035.0
2025-06-22,Keyboard,South,17,45,0.0,765.0
2025-06-22,Keyboard,East,17,45,0.1,688.5
2025-06-22,Mouse,West,34,25,0.05,807.5
2025-06-22,Mouse,North,19,25,0.05,451.25
2025-06-22,Mouse,South,31,25,0.1,697.5
2025-06-22,Mouse,East,30,25,0.05,712.5
2025-06-22,Headset,West,17,60,0.1,918.0
2025-06-22,Headset,North,14,60,0.0,840.0
2025-06-22,Headset,South,6,60,0.1,324.0
2025-06-22,Headset,East,10,60,0.0,600.0
2025-06-22,Printer,West,3,180,0.05,513.0
2025-06-22,Printer,North,3,180,0.0,540.0
2025-06-22,Printer,South,3,180,0.05,513.0
2025-06-22,Printer,East,7,180,0.0,1260.0
2025-06-22,Router,West,25,80,0.1,1800.0
2025-06-22,Router,North,12,80,0.1,864.0
2025-06-22,Router,South,19,80,0.1,1368.0
2025-06-22,Router,East,24,80,0.0,1920.0
2025-06-22,Webcam,West,13,55,0.1,643.5
2025-06-22,Webcam,North,6,55,0.1,297.0
2025-06-22,Webcam,South,5,55,0.05,261.25
2025-06-22,Webcam,East,15,55,0.05,783.75
2025-06-23,Laptop,West,7,650,0.0,4550.0
2025-06-23,Laptop,North,17,650,0.05,10497.5
2025-06-23,Laptop,South,8,650,0.0,5200.0
2025-06-23,Laptop,East,6,650,0.05,3705.0
2025-06-23,Monitor,West,10,220,0.05,2090.0
2025-06-23,Monitor,North,14,220,0.05,2926.0
2025-06-23,Monitor,South,7,220,0.0,1540.0
2025-06-23,Monitor,East,19,220,0.1,3762.0
2025-06-23,Keyboard,West,18,45,0.05,769.5
2025-06-23,Keyboard,North,18,45,0.05,769.5
2025-06-23,Keyboard,South,17,45,0.05,726.75
2025-06-23,Keyboard,East,20,45,0.05,855.0
2025-06-23,Mouse,West,42,25,0.0,1050.0
2025-06-23,Mouse,North,28,25,0.0,700.0
2025-06-23,Mouse,South,20,25,0.0,500.0
2025-06-23,Mouse,East,34,25,0.0,850.0
2025-06-23,Headset,West,13,60,0.1,702.0
2025-06-23,Headset,North,11,60,0.0,660.0
2025-06-23,Headset,South,5,60,0.05,285.0
2025-06-23,Headset,East,11,60,0.1,594.0
2025-06-23,Printer,West,7,180,0.1,1134.0
2025-06-23,Printer,North,8,180,0.0,1440.0
2025-06-23,Printer,South,8,180,0.05,1368.0
2025-06-23,Printer,East,3,180,0.05,513.0
2025-06-23,Router,West,24,80,0.1,1728.0
2025-06-23,Router,North,16,80,0.0,1280.0
2025-06-23,Router,South,11,80,0.0,880.0
2025-06-23,Router,East,12,80,0.05,912.0
2025-06-23,Webcam,West,9,55,0.05,470.25
2025-06-23,Webcam,North,13,55,0.1,643.5
2025-06-23,Webcam,South,9,55,0.0,495.0
2025-06-23,Webcam,East,12,55,0.1,594.0
2025-06-24,Laptop,West,8,650,0.1,4680.0
2025-06-24,Laptop,North,14,650,0.0,9100.0
2025-06-24,Laptop,South,6,650,0.0,3900.0
2025-06-24,Laptop,East,10,650,0.05,6175.0
2025-06-24,Monitor,West,15,220,0.15,2805.0
2025-06-24,Monitor,North,13,220,0.0,2860.0
2025-06-24,Monitor,South,6,220,0.1,1188.0
2025-06-24,Monitor,East,12,220,0.0,2640.0
2025-06-24,Keyboard,West,19,45,0.15,726.75
2025-06-24,Keyboard,North,21,45,0.0,945.0
2025-06-24,Keyboard,South,18,45,0.1,729.0
2025-06-24,Keyboard,East,18,45,0.0,810.0
2025-06-24,Mouse,West,30,25,0.05,712.5
2025-06-24,Mouse,North,27,25,0.0,675.0
2025-06-24,Mouse,South,23,25,0.1,517.5
2025-06-24,Mouse,East,22,25,0.0,550.0
2025-06-24,Headset,West,20,60,0.0,1200.0
2025-06-24,Headset,North,10,60,0.05,570.0
2025-06-24,Headset,South,11,60,0.05,627.0
2025-06-24,Headset,East,16,60,0.1,864.0
2025-06-24,Printer,West,6,180,0.0,1080.0
2025-06-24,Printer,North,8,180,0.15,1224.0
2025-06-24,Printer,South,4,180,0.0,720.0
2025-06-24,Printer,East,6,180,0.05,1026.0
2025-06-24,Router,West,14,80,0.1,1008.0
2025-06-24,Router,North,10,80,0.0,800.0
2025-06-24,Router,South,12,80,0.05,912.0
2025-06-24,Router,East,15,80,0.0,1200.0
2025-06-24,Webcam,West,9,55,0.0,495.0
2025-06-24,Webcam,North,8,55,0.0,440.0
2025-06-24,Webcam,South,13,55,0.0,715.0
2025-06-24,Webcam,East,10,55,0.15,467.5
2025-06-25,Laptop,West,9,650,0.0,5850.0
2025-06-25,Laptop,North,14,650,0.1,8190.0
2025-06-25,Laptop,South,9,650,0.0,5850.0
2025-06-25,Laptop,East,12,650,0.0,7800.0
2025-06-25,Monitor,West,8,220,0.0,1760.0
2025-06-25,Monitor,North,15,220,0.05,3135.0
2025-06-25,Monitor,South,12,220,0.0,2640.0
2025-06-25,Monitor,East,12,220,0.0,2640.0
2025-06-25,Keyboard,West,17,45,0.0,765.0
2025-06-25,Keyboard,North,11,45,0.05,470.25
2025-06-25,Keyboard,South,15,45,0.0,675.0
2025-06-25,Keyboard,East,15,45,0.0,675.0
2025-06-25,Mouse,West,33,25,0.1,742.5
2025-06-25,Mouse,North,31,25,0.1,697.5
2025-06-25,Mouse,South,17,25,0.0,425.0
2025-06-25,Mouse,East,23,25,0.05,546.25
2025-06-25,Headset,West,11,60,0.15,561.0
2025-06-25,Headset,North,12,60,0.0,720.0
2025-06-25,Headset,South,14,60,0.15,714.0
2025-06-25,Headset,East,12,60,0.15,612.0
2025-06-25,Printer,West,6,180,0.05,1026.0
2025-06-25,Printer,North,5,180,0.1,810.0
2025-06-25,Printer,South,8,180,0.15,1224.0
2025-06-25,Printer,East,5,180,0.0,900.0
2025-06-25,Router,West,25,80,0.05,1900.0
2025-06-25,Router,North,11,80,0.1,792.0
2025-06-25,Router,South,17,80,0.05,1292.0
2025-06-25,Router,East,9,80,0.05,684.0
2025-06-25,Webcam,West,8,55,0.05,418.0
2025-06-25,Webcam,North,13,55,0.0,715.0
2025-06-25,Webcam,South,6,55,0.1,297.0
2025-06-25,Webcam,East,7,55,0.1,346.5
2025-06-26,Laptop,West,9,650,0.05,5557.5
2025-06-26,Laptop,North,7,650,0.05,4322.5
2025-06-26,Laptop,South,8,650,0.05,4940.0
2025-06-26,Laptop,East,7,650,0.05,4322.5
2025-06-26,Monitor,West,18,220,0.05,3762.0
2025-06-26,Monitor,North,11,220,0.1,2178.0
2025-06-26,Monitor,South,8,220,0.05,1672.0
2025-06-26,Monitor,East,7,220,0.05,1463.0
2025-06-26,Keyboard,West,19,45,0.1,769.5
2025-06-26,Keyboard,North,18,45,0.1,729.0
2025-06-26,Keyboard,South,14,45,0.1,567.0
2025-06-26,Keyboard,East,16,45,0.05,684.0
2025-06-26,Mouse,West,21,25,0.0,525.0
2025-06-26,Mouse,North,34,25,0.05,807.5
2025-06-26,Mouse,South,16,25,0.0,400.0
2025-06-26,Mouse,East,26,25,0.1,585.0
2025-06-26,Headset,West,14,60,0.0,840.0
2025-06-26,Headset,North,13,60,0.0,780.0
2025-06-26,Headset,South,8,60,0.0,480.0
2025-06-26,Headset,East,15,60,0.0,900.0
2025-06-26,Printer,West,8,180,0.1,1296.0
2025-06-26,Printer,North,9,180,0.0,1620.0
2025-06-26,Printer,South,7,180,0.0,1260.0
2025-06-26,Printer,East,9,180,0.1,1458.0
2025-06-26,Router,West,11,80,0.05,836.0
2025-06-26,Router,North,18,80,0.0,1440.0
2025-06-26,Router,South,15,80,0.0,1200.0
2025-06-26,Router,East,17,80,0.1,1224.0
2025-06-26,Webcam,West,13,55,0.15,607.75
2025-06-26,Webcam,North,9,55,0.1,445.5
2025-06-26,Webcam,South,9,55,0.0,495.0
2025-06-26,Webcam,East,7,55,0.05,365.75
2025-06-27,Laptop,West,10,650,0.0,6500.0
2025-06-27,Laptop,North,10,650,0.15,5525.0
2025-06-27,Laptop,South,4,650,0.0,2600.0
2025-06-27,Laptop,East,13,650,0.1,7605.0
2025-06-27,Monitor,West,12,220,0.0,2640.0
2025-06-27,Monitor,North,11,220,0.1,2178.0
2025-06-27,Monitor,South,4,220,0.0,880.0
2025-06-27,Monitor,East,12,220,0.0,2640.0
2025-06-27,Keyboard,West,10,45,0.05,427.5
2025-06-27,Keyboard,North,25,45,0.1,1012.5
2025-06-27,Keyboard,South,14,45,0.0,630.0
2025-06-27,Keyboard,East,21,45,0.0,945.0
2025-06-27,Mouse,West,30,25,0.1,675.0
2025-06-27,Mouse,North,27,25,0.0,675.0
2025-06-27,Mouse,South,18,25,0.0,450.0
2025-06-27,Mouse,East,16,25,0.05,380.0
2025-06-27,Headset,West,10,60,0.1,540.0
2025-06-27,Headset,North,10,60,0.15,510.0
2025-06-27,Headset,South,9,60,0.0,540.0
2025-06-27,Headset,East,13,60,0.15,663.0
2025-06-27,Printer,West,9,180,0.0,1620.0
2025-06-27,Printer,North,9,180,0.05,1539.0
2025-06-27,Printer,South,6,180,0.1,972.0
2025-06-27,Printer,East,6,180,0.0,1080.0
2025-06-27,Router,West,14,80,0.05,1064.0
2025-06-27,Router,North,20,80,0.1,1440.0
2025-06-27,Router,South,13,80,0.0,1040.0
2025-06-27,Router,East,20,80,0.05,1520.0
2025-06-27,Webcam,West,5,55,0.0,275.0
2025-06-27,Webcam,North,11,55,0.1,544.5
2025-06-27,Webcam,South,13,55,0.05,679.25
2025-06-27,Webcam,East,6,55,0.05,313.5
2025-06-28,Laptop,West,4,650,0.05,2470.0
2025-06-28,Laptop,North,8,650,0.05,4940.0
2025-06-28,Laptop,South,7,650,0.05,4322.5
2025-06-28,Laptop,East,7,650,0.1,4095.0
2025-06-28,Monitor,West,7,220,0.0,1540.0
2025-06-28,Monitor,North,11,220,0.05,2299.0
2025-06-28,Monitor,South,14,220,0.05,2926.0
2025-06-28,Monitor,East,7,220,0.0,1540.0
2025-06-28,Keyboard,West,12,45,0.0,540.0
2025-06-28,Keyboard,North,16,45,0.0,720.0
2025-06-28,Keyboard,South,12,45,0.1,486.0
2025-06-28,Keyboard,East,15,45,0.0,675.0
2025-06-28,Mouse,West,27,25,0.1,607.5
2025-06-28,Mouse,North,24,25,0.05,570.0
2025-06-28,Mouse,South,20,25,0.0,500.0
2025-06-28,Mouse,East,24,25,0.05,570.0
2025-06-28,Headset,West,12,60,0.0,720.0
2025-06-28,Headset,North,14,60,0.0,840.0
2025-06-28,Headset,South,6,60,0.0,360.0
2025-06-28,Headset,East,9,60,0.0,540.0
2025-06-28,Printer,West,5,180,0.0,900.0
2025-06-28,Printer,North,8,180,0.05,1368.0
2025-06-28,Printer,South,9,180,0.1,1458.0
2025-06-28,Printer,East,7,180,0.05,1197.0
2025-06-28,Router,West,19,80,0.0,1520.0
2025-06-28,Router,North,7,80,0.0,560.0
2025-06-28,Router,South,11,80,0.1,792.0
2025-06-28,Router,East,16,80,0.0,1280.0
2025-06-28,Webcam,West,10,55,0.0,550.0
2025-06-28,Webcam,North,11,55,0.0,605.0
2025-06-28,Webcam,South,6,55,0.05,313.5
2025-06-28,Webcam,East,10,55,0.1,495.0
2025-06-29,Laptop,West,5,650,0.0,3250.0
2025-06-29,Laptop,North,13,650,0.0,8450.0
2025-06-29,Laptop,South,9,650,0.0,5850.0
2025-06-29,Laptop,East,5,650,0.1,2925.0
2025-06-29,Monitor,West,7,220,0.15,1309.0
2025-06-29,Monitor,North,10,220,0.05,2090.0
2025-06-29,Monitor,South,8,220,0.15,1496.0
2025-06-29,Monitor,East,10,220,0.05,2090.0
2025-06-29,Keyboard,West,14,45,0.15,535.5
2025-06-29,Keyboard,North,14,45,0.0,630.0
2025-06-29,Keyboard,South,22,45,0.0,990.0
2025-06-29,Keyboard,East,24,45,0.0,1080.0
2025-06-29,Mouse,West,29,25,0.05,688.75
2025-06-29,Mouse,North,21,25,0.0,525.0
2025-06-29,Mouse,South,32,25,0.0,800.0
2025-06-29,Mouse,East,26,25,0.0,650.0
2025-06-29,Headset,West,14,60,0.0,840.0
2025-06-29,Headset,North,10,60,0.0,600.0
2025-06-29,Headset,South,7,60,0.05,399.0
2025-06-29,Headset,East,15,60,0.0,900.0
2025-06-29,Printer,West,7,180,0.0,1260.0
2025-06-29,Printer,North,5,180,0.0,900.0
2025-06-29,Printer,South,12,180,0.0,2160.0
2025-06-29,Printer,East,10,180,0.0,1800.0
2025-06-29,Router,West,13,80,0.05,988.0
2025-06-29,Router,North,18,80,0.0,1440.0
2025-06-29,Router,South,12,80,0.0,960.0
2025-06-29,Router,East,24,80,0.0,1920.0
2025-06-29,Webcam,West,8,55,0.1,396.0
2025-06-29,Webcam,North,8,55,0.05,418.0
2025-06-29,Webcam,South,10,55,0.0,550.0
2025-06-29,Webcam,East,9,55,0.0,495.0
2025-06-30,Laptop,West,10,650,0.05,6175.0
2025-06-30,Laptop,North,6,650,0.0,3900.0
2025-06-30,Laptop,South,7,650,0.1,4095.0
2025-06-30,Laptop,East,14,650,0.05,8645.0
2025-06-30,Monitor,West,16,220,0.1,3168.0
2025-06-30,Monitor,North,5,220,0.05,1045.0
2025-06-30,Monitor,South,10,220,0.05,2090.0
2025-06-30,Monitor,East,9,220,0.0,1980.0
2025-06-30,Keyboard,West,17,45,0.05,726.75
2025-06-30,Keyboard,North,14,45,0.0,630.0
2025-06-30,Keyboard,South,17,45,0.1,688.5
2025-06-30,Keyboard,East,17,45,0.0,765.0
2025-06-30,Mouse,West,27,25,0.0,675.0
2025-06-30,Mouse,North,31,25,0.1,697.5
2025-06-30,Mouse,South,27,25,0.05,641.25
2025-06-30,Mouse,East,23,25,0.1,517.5
2025-06-30,Headset,West,13,60,0.05,741.0
2025-06-30,Headset,North,7,60,0.05,399.0
2025-06-30,Headset,South,12,60,0.0,720.0
2025-06-30,Headset,East,5,60,0.0,300.0
2025-06-30,Printer,West,8,180,0.15,1224.0
2025-06-30,Printer,North,3,180,0.15,459.0
2025-06-30,Printer,South,6,180,0.1,972.0
2025-06-30,Printer,East,2,180,0.0,360.0
2025-06-30,Router,West,18,80,0.1,1296.0
2025-06-30,Router,North,11,80,0.0,880.0
2025-06-30,Router,South,14,80,0.05,1064.0
2025-06-30,Router,East,13,80,0.0,1040.0
2025-06-30,Webcam,West,14,55,0.0,770.0
2025-06-30,Webcam,North,6,55,0.0,330.0
2025-06-30,Webcam,South,6,55,0.0,330.0
2025-06-30,Webcam,East,7,55,0.0,385.0
2025-07-01,Laptop,West,12,650,0.0,7800.0
2025-07-01,Laptop,North,9,650,0.0,5850.0
2025-07-01,Laptop,South,4,650,0.0,2600.0
